1,9,8,3,7,3,3,7,6,4,6,6,4,10,11,7,6,4,7,4,3,4,8,6,4,7,7,6,5,4,3,10,8,3,5,5,3,2,6,9,4,6,4,5,7,5,7,11,7,9,7,5,5,6,10,5,9,11,7,14,14,7,11,8,9,17,9,9,15,7,11,10,12,12,14,14,10,13,11,16,16,8,12,12,3,7,9,6,3,8,8,6,11,5,11,4,7,8,9,11,9,6,8,4,4,9,4,8,3,5,6,6,5,6,6,7,2,4,1,4,2,2,3,2,3,4,3,1,5,4,3,3,1,4,5,7,3,1,3,0,3,4,3,0,2,1,2,3,3,1,5,1,0,0,0,2,3,3,3,2,0,0,1,2,1,1,2,1,1,2,3,1,2,3,2,0,2,2,0,4,1,1,0,0,0,2,0,1,1,2,0,2,1,0,0,0,0,0,3,1,0,2,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carro"
1,2,1,0,3,0,0,0,1,0,1,2,0,1,1,2,5,4,2,2,3,3,1,5,3,3,6,4,4,3,3,5,0,5,4,9,5,6,1,2,6,5,7,10,6,1,1,4,10,3,4,3,6,3,3,3,4,2,6,4,5,2,2,2,3,8,6,0,3,1,7,6,6,6,8,2,4,2,2,3,2,8,5,6,7,5,6,10,9,8,6,10,7,6,2,8,5,8,9,4,5,5,6,12,7,6,7,6,0,9,2,3,2,4,3,5,4,3,5,7,3,4,4,9,5,6,7,7,3,6,3,6,5,5,9,10,6,5,4,7,4,7,7,8,2,10,4,3,5,6,4,11,6,4,12,6,11,6,4,8,9,3,5,7,7,7,7,8,4,7,4,5,3,4,4,2,3,3,6,6,5,3,6,5,8,4,2,3,3,3,4,5,6,1,4,7,4,3,2,5,7,4,5,1,6,5,5,4,2,3,7,4,1,4,2,4,3,1,0,1,2,1,0,0,1,2,3,0,3,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"carro"
0,0,0,1,0,0,2,1,2,2,0,2,5,0,1,6,1,1,2,1,0,5,1,1,2,2,4,1,1,1,0,2,0,0,3,1,1,1,1,4,2,0,2,2,2,1,0,1,3,2,3,2,1,0,1,0,2,4,5,1,3,3,2,3,4,2,2,2,0,1,5,5,2,2,5,5,6,1,5,12,0,3,3,3,5,6,7,7,3,6,2,1,6,5,4,3,1,4,4,7,3,8,5,8,3,8,11,14,10,13,15,8,17,7,5,9,8,12,13,10,9,7,16,7,5,8,5,5,4,5,2,2,3,4,2,4,1,3,0,3,4,1,3,0,4,1,1,5,4,4,10,7,7,9,5,13,6,9,9,7,11,7,11,6,4,5,5,6,7,8,4,6,13,6,6,1,1,9,9,8,7,5,5,4,8,6,10,8,5,10,7,12,8,6,9,8,2,8,9,5,2,2,13,9,9,4,6,9,6,6,11,9,2,7,1,5,2,2,2,1,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carro"
0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,2,0,0,0,3,1,0,2,5,0,3,5,2,1,1,3,2,0,3,3,2,0,6,4,2,1,3,7,3,0,1,2,2,1,3,5,6,0,4,7,3,3,4,3,1,2,5,4,3,1,4,4,3,3,3,5,4,9,4,6,7,4,5,5,7,14,9,13,5,12,10,10,10,10,14,5,7,7,4,6,8,12,3,12,7,11,4,6,6,4,9,8,8,8,8,5,5,6,15,6,11,7,6,10,6,3,7,10,6,15,6,3,5,5,2,4,9,4,11,5,4,13,13,10,10,9,18,13,12,21,16,19,13,14,22,17,22,15,11,18,14,9,6,5,6,2,2,5,4,2,2,2,1,2,2,2,1,1,1,3,2,3,1,2,1,2,1,1,1,2,0,3,1,0,1,0,2,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carro"
1,6,6,2,6,4,6,5,5,9,7,7,7,4,6,5,6,4,3,6,5,4,2,5,6,4,6,5,2,3,5,4,4,5,7,5,8,5,1,4,11,4,3,8,3,5,5,6,3,4,3,10,5,7,9,3,5,8,5,3,10,8,4,5,6,3,6,3,8,5,5,6,9,6,6,6,6,8,14,7,5,11,6,9,10,5,7,5,5,5,12,7,12,2,9,11,5,11,8,12,8,11,11,3,7,2,4,1,4,7,4,8,8,3,4,6,4,3,2,2,3,5,2,3,3,5,5,3,7,4,6,2,4,2,1,6,2,2,8,4,3,1,3,6,5,3,4,7,5,5,3,6,5,5,7,5,6,4,4,5,3,3,1,5,3,4,1,4,3,1,5,2,4,1,1,0,3,5,3,4,3,3,2,1,3,2,2,4,2,0,2,2,2,1,3,1,1,3,0,4,4,1,0,1,2,2,1,4,2,3,2,1,6,1,1,0,4,4,1,3,0,2,1,1,1,0,0,1,2,1,0,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"carro"
0,4,8,5,1,8,6,11,4,6,4,6,5,7,8,14,10,12,5,11,12,0,8,12,12,8,8,6,6,4,5,7,6,10,8,5,9,6,7,9,10,10,7,5,9,8,10,8,13,5,5,7,11,7,8,8,5,6,3,8,8,5,7,8,2,8,6,7,6,7,9,6,7,7,10,9,7,2,3,3,5,4,2,5,3,4,3,2,4,6,7,9,2,4,3,7,3,1,3,6,10,8,4,2,3,4,6,3,3,5,3,4,3,3,4,8,0,2,4,1,4,4,7,3,2,5,11,8,2,8,3,4,5,3,4,6,6,3,7,5,9,7,5,9,5,7,7,12,8,6,2,2,6,3,4,10,5,3,5,4,5,3,2,3,2,2,2,1,5,2,1,2,2,1,2,0,2,0,0,3,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,0,0,1,2,1,2,0,1,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,1,3,1,2,0,2,1,6,0,2,1,2,2,3,0,2,0,2,2,5,5,4,6,2,1,2,2,2,3,3,4,3,5,4,3,1,4,6,5,2,4,6,2,5,6,6,9,4,3,3,3,6,7,10,7,4,4,5,2,8,5,3,3,4,11,6,3,8,3,8,5,6,5,2,3,1,7,7,6,6,5,5,6,7,4,10,5,5,7,6,8,12,5,7,7,10,5,4,7,7,4,3,9,7,3,7,9,5,8,3,8,6,9,7,5,0,9,5,4,11,3,5,3,5,10,12,5,12,6,5,5,3,9,6,2,7,11,12,3,8,9,12,9,7,13,9,12,11,8,6,10,7,8,3,8,4,11,3,13,11,11,11,8,5,6,8,8,3,7,5,8,1,3,3,3,1,1,3,1,2,2,2,2,2,1,2,0,4,4,2,4,3,0,3,2,2,1,0,1,3,4,4,0,"carro"
0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,2,4,3,1,3,2,6,3,4,1,5,6,5,8,8,7,10,5,8,7,6,7,5,2,3,7,7,6,9,5,7,9,12,6,7,6,8,9,12,15,12,10,7,8,7,7,14,12,8,6,11,12,8,17,7,7,13,11,5,8,6,10,5,4,6,4,5,7,10,4,10,4,7,8,7,5,2,3,6,6,6,4,8,6,4,5,2,9,3,7,10,4,6,6,8,4,7,4,2,4,4,5,4,2,9,5,6,3,1,4,3,5,6,3,3,6,6,5,4,5,3,6,3,3,3,4,4,4,4,4,3,2,3,5,4,6,5,4,2,5,3,3,5,2,3,2,1,1,4,1,2,2,1,3,1,1,2,1,1,2,8,0,4,3,1,0,0,1,1,3,2,1,1,2,2,3,4,2,2,1,2,2,2,2,2,4,3,0,2,0,2,1,2,2,4,2,1,2,2,3,0,1,1,3,0,2,2,3,3,8,2,3,4,3,5,3,3,3,1,6,0,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"carro"
0,4,5,5,3,2,1,2,3,1,2,5,5,1,1,9,8,6,6,5,5,3,5,4,6,7,8,6,7,6,6,6,9,9,6,6,7,12,6,8,6,10,9,11,3,9,6,3,7,8,3,6,6,5,4,6,6,5,4,7,9,5,2,3,3,7,6,3,5,7,2,2,1,2,2,0,4,1,2,2,4,3,4,2,3,3,4,3,5,1,2,1,2,4,5,3,1,4,3,4,4,3,2,6,7,3,2,6,6,5,1,3,0,5,2,3,2,3,7,3,5,1,5,3,6,4,7,3,4,9,5,4,2,6,5,6,9,4,6,2,4,6,2,5,4,9,12,5,9,9,8,5,4,7,5,6,5,2,5,3,6,2,7,5,6,11,3,5,7,5,2,4,3,3,4,7,4,2,4,5,3,5,3,4,7,4,3,3,1,3,6,4,3,8,3,1,4,3,3,6,3,2,3,4,6,4,6,4,0,5,3,2,3,3,3,8,3,3,3,5,1,2,1,1,1,4,2,1,2,2,0,1,2,2,1,1,0,2,2,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"carro"
0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,3,2,3,3,3,1,2,3,1,2,5,0,2,2,1,2,4,4,2,3,5,2,5,5,8,3,5,4,6,3,1,1,4,6,3,3,5,6,3,4,8,2,5,6,1,1,3,9,3,3,7,9,3,4,12,10,7,8,7,7,6,10,3,4,11,3,2,7,4,6,5,6,3,9,7,3,3,6,3,5,4,4,2,3,3,4,5,5,1,0,2,4,3,1,6,1,1,7,2,3,2,0,4,3,6,4,4,5,1,9,5,7,5,3,3,1,4,3,5,5,3,3,1,2,4,4,2,2,2,1,3,3,3,5,1,2,1,2,1,2,1,1,1,1,1,3,7,7,5,4,5,4,4,8,6,4,4,1,1,2,3,4,0,2,1,2,1,2,9,1,1,10,1,3,1,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,2,2,3,4,2,25,52,31,90,97,12,"carro"
