0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,0,0,4,1,2,1,2,4,1,2,2,0,1,4,2,5,3,5,0,1,3,2,3,4,3,5,4,0,2,6,1,3,4,4,1,3,1,4,2,2,3,4,2,2,7,5,7,3,5,8,9,12,11,19,19,15,19,17,20,18,10,10,19,14,18,13,14,8,8,12,6,7,13,11,7,3,4,7,7,3,4,2,3,0,2,1,3,5,2,3,4,2,0,2,1,3,4,4,1,6,2,7,5,6,4,5,0,3,2,6,4,4,5,0,3,3,2,2,3,3,1,0,2,1,2,4,3,1,1,0,1,4,4,1,5,0,2,0,3,4,2,5,3,8,2,8,10,10,12,17,24,22,14,18,13,13,19,18,5,11,6,14,9,10,9,10,8,8,3,5,6,9,6,4,4,1,3,3,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,0,2,0,0,0,4,1,6,2,0,5,1,2,0,2,5,2,3,2,2,4,5,2,5,3,1,3,2,4,2,5,3,7,3,3,6,2,3,4,2,4,3,1,3,6,7,5,2,3,4,5,6,2,3,5,5,1,6,5,9,4,4,5,7,2,4,5,3,9,5,10,5,4,6,15,12,5,9,11,10,17,10,8,10,8,6,8,8,10,5,7,7,7,6,4,8,12,4,5,3,6,7,5,3,3,1,8,1,2,0,0,0,0,1,2,1,0,1,1,4,0,2,2,0,2,1,2,0,2,6,1,4,1,3,1,1,4,1,2,2,2,2,0,2,1,1,4,5,1,3,2,3,2,4,2,4,3,2,2,3,5,2,2,3,5,2,4,3,0,2,1,3,1,2,1,4,1,1,2,2,0,2,0,0,4,1,1,0,1,1,3,1,2,0,1,2,1,1,0,0,2,0,1,1,0,0,2,1,0,0,1,1,1,1,0,1,2,2,4,1,2,4,3,8,2,4,3,6,8,6,22,22,31,66,81,48,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,0,0,1,0,0,3,0,0,1,0,2,1,3,0,1,2,2,1,2,0,1,1,1,0,1,1,1,1,3,5,2,2,0,3,1,3,1,1,0,1,2,1,1,2,2,0,3,5,1,1,1,4,2,1,7,4,8,7,23,19,39,28,38,26,19,23,38,17,11,14,14,19,5,5,8,24,5,4,4,6,6,6,5,2,3,3,4,2,3,4,2,2,3,3,4,4,4,3,2,5,5,2,8,3,5,9,6,9,7,8,11,9,7,13,18,17,17,27,23,18,25,17,13,10,8,2,8,10,3,4,1,5,3,2,5,1,0,1,1,4,5,4,2,3,1,3,1,2,0,1,3,2,4,0,2,2,1,2,2,1,1,2,3,0,1,3,0,2,0,1,2,1,1,2,3,0,2,1,3,2,3,3,2,1,2,0,0,1,3,2,1,3,1,0,3,3,0,1,0,0,1,1,2,1,1,0,2,0,0,0,0,1,0,1,0,0,"aviao"
0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,6,8,7,8,8,9,13,17,15,14,14,7,20,21,13,15,12,20,14,11,21,16,9,7,7,14,7,3,2,6,7,8,7,4,9,4,3,5,4,4,4,3,2,8,2,2,1,2,2,6,3,4,4,2,2,4,7,3,2,1,6,3,3,5,4,3,2,2,2,3,1,5,2,3,2,4,0,1,0,2,3,0,3,3,2,1,4,1,2,8,3,1,1,1,0,1,1,2,0,0,2,0,1,4,3,1,2,2,2,2,1,2,0,4,0,2,4,2,0,3,2,1,2,1,3,2,2,1,1,2,3,3,0,0,3,2,1,1,4,0,2,0,1,1,2,1,1,0,1,1,0,0,1,0,1,0,0,2,1,5,4,1,1,1,4,4,4,5,4,4,6,3,6,9,6,9,15,8,12,10,13,12,9,4,9,5,3,9,5,11,9,11,10,10,5,14,6,11,7,4,8,3,8,11,6,4,6,5,7,6,2,5,4,1,2,2,3,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,1,0,0,0,3,1,3,1,1,1,3,0,3,3,3,2,2,3,4,1,2,3,4,1,2,6,4,5,4,5,2,2,0,3,2,1,7,6,4,2,1,6,1,2,2,6,3,4,9,6,5,9,10,8,10,5,2,5,5,7,3,4,8,7,5,4,3,10,3,9,8,4,8,5,5,1,4,11,1,7,2,4,7,6,8,8,9,6,9,25,16,18,24,43,33,36,33,37,35,77,54,67,29,12,16,5,10,2,3,0,3,6,1,2,3,2,0,1,4,6,2,1,1,2,2,1,4,0,1,2,0,0,0,3,2,1,0,1,0,0,2,0,2,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,2,1,2,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,1,1,2,2,0,1,1,0,1,1,0,1,2,0,1,0,1,1,1,1,0,2,1,0,0,0,0,0,1,1,1,1,2,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,2,0,3,7,10,15,56,108,123,154,138,124,173,23,16,6,3,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,4,3,3,3,1,0,2,3,3,6,3,3,1,3,3,5,6,2,3,8,3,4,3,5,1,5,2,3,6,7,8,5,10,13,7,9,8,10,10,10,16,15,8,5,6,10,16,7,12,9,20,14,16,12,8,13,18,14,7,5,8,4,6,2,4,2,2,3,2,2,3,2,4,3,3,1,4,3,4,1,2,4,1,4,3,6,5,2,5,3,5,5,5,7,1,7,7,4,4,7,7,11,11,15,5,9,14,19,6,10,7,8,12,7,13,11,8,10,11,13,13,12,11,12,16,9,15,13,7,9,8,9,6,7,8,5,6,5,8,4,4,3,8,4,2,6,2,1,1,5,2,1,2,1,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,2,0,0,0,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,1,4,2,2,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,2,0,1,0,1,3,1,1,1,0,2,2,1,0,2,2,2,8,1,5,1,4,1,6,2,2,2,2,3,2,4,1,4,7,2,4,7,5,9,6,1,5,4,1,3,2,3,5,3,3,3,3,3,7,5,11,3,1,5,7,2,1,3,4,5,10,3,3,5,6,4,2,2,3,6,6,3,5,2,6,3,7,3,5,6,7,6,4,3,5,2,7,7,7,6,3,6,2,9,7,6,11,9,8,7,6,7,3,5,3,6,7,5,5,11,8,9,5,10,11,11,12,9,17,16,8,11,14,17,21,17,16,18,16,21,7,19,22,14,19,11,15,15,16,17,12,5,12,3,4,3,3,6,2,3,4,3,4,1,2,2,1,3,4,1,0,0,2,0,0,3,1,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,6,3,2,4,7,3,4,6,6,4,10,9,10,16,9,17,17,18,13,15,21,14,23,18,24,21,21,21,14,16,12,18,14,8,11,11,16,13,11,13,8,7,13,16,10,12,13,8,7,7,9,12,10,6,6,6,2,7,4,9,6,13,5,6,8,10,9,9,10,7,1,5,9,7,3,3,3,9,9,5,9,6,5,9,8,5,5,5,5,4,4,9,6,1,3,4,6,5,4,4,4,9,5,0,5,5,2,1,3,8,3,3,4,4,3,2,2,2,4,5,4,4,3,1,3,1,3,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aviao"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,2,5,2,1,2,2,1,2,2,3,2,3,4,3,2,5,1,6,4,2,3,1,1,4,3,5,2,6,4,5,3,8,10,9,9,12,12,9,17,12,8,9,11,10,10,12,9,6,10,8,13,14,9,8,14,17,16,13,17,8,7,8,7,0,6,0,1,3,4,2,0,0,1,1,1,2,0,1,0,2,2,1,1,1,1,3,3,1,0,1,1,0,1,1,2,0,1,1,1,1,0,1,2,2,3,0,4,0,0,0,4,2,0,1,0,1,0,0,2,1,0,0,0,1,3,0,2,3,3,2,1,4,3,5,5,3,6,2,8,12,3,8,5,5,3,6,0,8,7,5,11,9,11,6,12,11,13,11,10,11,13,8,7,13,4,9,9,10,7,3,6,8,3,6,8,9,8,7,6,3,6,9,7,5,5,4,2,7,10,7,6,11,7,5,12,7,6,6,7,3,3,3,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,"aviao"
